country_code, organization_type, city_id, city_name, daily_orders, daily_gmv, orders_cdmx, orders_gdl, orders_mty, orders_bog, orders_med, fo_2024, new_rs_daily_orders, rburn_gmv, b2c_gmv,p2c_gmv,ted_gmv,rburn_per_order,b2c_per_order,p2c_per_order,ted_per_order,traffic,shop_enter_uv,click_pay_uv,b_p1,b_p2,b_p1p2,b_cancel_order_rate,b_bad_rating_order_rate,imperfect_order_rate,overdue_order_rate,rs_five_plus
MX,Normal,52240400,San Luis Potosi,34,2589.0,628683.27,0.0,0.0,0.0,0.0,0.0,1,303.0,0.114983,0.020471,0.037375,0.172828,27.921043,4.970931,9.075705,41.967679,226057,14636,2737,0.06474473252321317,0.18700464607816344,0.012107565790928837,0.016710976072920623,0.017767477790652762,0.01738122827346466,0.13827732715334107,8
MX,CKA,52250300,Mazatlan,37,544.3333333333335,142362.7516666666669,0.0,0.0,0.0,0.0,0.0,0,27.5,0.070993,0.02677,0.032327,0.13009,18.567211,7.001415,8.454623,34.023249,258818,17756,3488,0.06860419290775757,0.19644063978373508,0.013476651546646679,0.007365939893930465,0.009797917942437232,0.008266993263931415,0.3150642988364972,22
MX,Normal,52220400,Queretaro,35,2136.9047619047615,520517.2528571428579,0.0,0.0,0.0,0.0,0.0,6,272.61904761904754,0.169142,0.030171,0.044043,0.243355,41.200318,7.349115,10.728094,59.277527,1492363,91014,15907,0.06098650261364025,0.1747753092930758,0.010658934857001949,0.013662434748984984,0.014040248712977202,0.017115731764391254,0.08865414187337033,129
MX,CKA,52100200,Durango,34,1841.0,562285.96,0.0,0.0,0.0,0.0,0.0,0,184.0,0.179121,0.028023,0.026591,0.233735,54.708039,8.558783,8.121624,71.388446,137523,9438,1913,0.06862852032023735,0.2026912481457936,0.013910400442107866,0.007446808510638298,0.015752308527973928,0.020097772949483977,0.18794133623030962,9
MX,Normal,52070200,Comitan de Dominguez,37,null,null,0.0,0.0,0.0,0.0,0.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
MX,CKA,52090100,Mexico City,34,15240.0,5134766.41,15240.0,0.0,0.0,0.0,0.0,0,1097.0,0.201176,0.038886,0.048806,0.288868,67.781743,13.101598,16.444051,97.327392,1425276,90946,15966,0.0638093955135707,0.1755547247817386,0.011202040867874012,0.006818912833708588,0.024606299212598427,0.025590551181102362,0.2218503937007874,71
CO,Normal,57040100,Barranquilla,34,2482.0,108974685,0.0,0.0,0.0,0.0,0.0,0,716.0,0.294723,0.053896,0.116351,0.464971,12940.109992,2366.369057,5108.52498,20415.004029,299971,23473,2774,0.07825089758676672,0.11817833255229412,0.009247560597524428,0.016489988221436984,0.026994359387590653,0.021756647864625302,0.1571313456889605,16
MX,Normal,52260400,Nogales(SON),34,0.0,null,0.0,0.0,0.0,0.0,0.0,null,null,null,null,null,null,null,null,null,null,12,0,0,0.0,null,0.0,null,null,null,null,0
MX,CKA,52070200,Comitan de Dominguez,37,0.0,null,0.0,0.0,0.0,0.0,0.0,null,null,null,null,null,null,null,null,null,null,0,0,0,null,null,null,null,null,null,null,0
CO,CKA,57040100,Barranquilla,37,785.0000000000001,35022466.6666666666663,0.0,0.0,0.0,0.0,0.0,1,115.83333333333336,0.217879,0.036213,0.08411,0.338202,9720.575584,1615.637792,3752.547346,15088.760722,665042,47509,5191,0.07143759341515273,0.10926350796691153,0.007805522057253527,0.010425183973834832,0.01634819532908705,0.016772823779193206,0.1592356687898089,42
MX,Normal,52300900,Veracruz,37,1051.0,236442.4233333333326,0.0,0.0,0.0,0.0,0.0,5,138.33333333333334,0.144859,0.032594,0.029062,0.206515,32.588749,7.332601,6.53813,46.45948,688509,41833,6658,0.060758828134418,0.1591566466665073,0.009670171341260608,0.017794140205552998,0.01665080875356803,0.014906438312718047,0.13780526482714875,49
MX,CKA,52100200,Durango,36,1337.2857142857138,370906.6414285714282,0.0,0.0,0.0,0.0,0.0,2,121.42857142857143,0.187114,0.022904,0.01978,0.229798,51.897554,6.352641,5.486026,63.73622,694525,47105,9769,0.06782333249343077,0.20738775076955737,0.014065728375508442,0.010577621072280411,0.015703450486059183,0.018267279136844353,0.13536324786324785,87
MX,Normal,52302300,Las Choapas,36,85.42857142857143,24365.9200000000001,0.0,0.0,0.0,0.0,0.0,null,null,0.240931,0.07543,0.036251,0.352611,68.718211,21.514047,10.339365,100.571622,74657,4355,666,0.0583334449549272,0.1529276693455798,0.008920797781855687,0.018779342723004695,0.011705685618729096,0.016722408026755852,0.3110367892976589,7
MX,CKA,52071100,Tuxtla Gutierrez,36,244.85714285714283,65880.2185714285711,0.0,0.0,0.0,0.0,0.0,0,49.285714285714285,0.072984,0.060367,0.045946,0.179297,19.636715,16.242188,12.362071,48.240974,218520,11962,1804,0.054740984806882664,0.15081090118709245,0.008255537250594911,0.013590033975084938,0.011668611435239206,0.012252042007001166,0.13418903150525088,12
MX,Normal,52120500,Chilpancingo de los Bravo,37,0.0,null,0.0,0.0,0.0,0.0,0.0,null,null,null,null,null,null,null,null,null,null,0,0,0,null,null,null,null,null,null,null,0
MX,Normal,52230100,Cancun,34,2244.0,661351.3,0.0,0.0,0.0,0.0,0.0,1,490.0,0.130407,0.036118,0.047882,0.214408,38.433668,10.644831,14.111921,63.190419,277386,15175,2356,0.05470715897702119,0.15525535420098846,0.00849357934430721,0.012184508268059183,0.021836007130124777,0.017379679144385027,0.0927743086529884,8
MX,CKA,52140500,Guadalajara,37,7316.666666666669,1856492.9200000000002,0.0,7316.666666666669,0.0,0.0,0.0,8,486.3333333333333,0.165028,0.031766,0.040783,0.237577,41.87324,8.06018,10.348135,60.281555,2957930,191753,45512,0.06482675384474954,0.23734700369746498,0.01538643578448442,0.007337035302513325,0.013621867881548975,0.017107061503416857,0.10161731207289294,347
MX,Normal,52280100,Nuevo Laredo,36,581.2857142857142,166723.4114285714283,0.0,0.0,0.0,0.0,0.0,1,77.0,0.098095,0.00701,0.043886,0.14899,28.135409,2.010469,12.58723,42.733109,456376,30671,4371,0.06720554980980595,0.1425124710638714,0.009577628972601539,0.009722551576950438,0.014008355861391006,0.012533792086507742,0.09855001228803145,36
MX,Normal,52010100,Aguascalientes,35,1405.8571428571422,315806.3571428571433,0.0,0.0,0.0,0.0,0.0,9,171.99999999999997,0.14072,0.024981,0.033595,0.199297,31.610856,5.611743,7.546662,44.76926,1050354,64754,10966,0.06164969143736302,0.1693486116687772,0.01044028965472593,0.019411102775693922,0.014022965145818514,0.014734274972055685,0.12372915819438796,86
PE,Normal,51311000,Arequipa,35,null,null,0.0,0.0,0.0,0.0,0.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
MX,Normal,52170200,Cuernavaca,34,2113.0,539019.17,0.0,0.0,0.0,0.0,0.0,0,323.0,0.168204,0.038039,0.024079,0.230322,42.908239,9.703611,6.14256,58.754411,232522,14292,2246,0.061465151684571784,0.15715085362440526,0.009659301055384007,0.013617793917385384,0.022243256034074774,0.02129673450070989,0.09985802176999527,6
MX,Normal,52301000,Xalapa,37,294.6666666666667,71176.4383333333334,0.0,0.0,0.0,0.0,0.0,3,43.66666666666667,0.16815,0.033015,0.049196,0.250361,40.616374,7.974678,11.883343,60.474395,237366,14429,1923,0.06078798142952234,0.1332732691108185,0.008101413007760168,0.023923444976076555,0.02319004524886878,0.022058823529411766,0.19513574660633484,11
CO,Normal,57050100,Manizales,35,0.0,null,0.0,0.0,0.0,0.0,0.0,null,null,null,null,null,null,null,null,null,null,0,0,0,null,null,null,null,null,null,null,0
CO,Normal,57040100,Barranquilla,35,1860.857142857143,78923142.4285714285714,0.0,0.0,0.0,0.0,0.0,2,518.8571428571429,0.314485,0.049076,0.106644,0.470205,13338.033548,2081.407416,4523.030478,19942.471442,1598330,120028,14268,0.07509588132613415,0.118872263138601,0.008926817365625372,0.012481536189069425,0.023875326270535853,0.022263165975740826,0.14622532831579757,90
MX,Normal,52220400,Queretaro,37,1933.9999999999995,452860.9733333333323,0.0,0.0,0.0,0.0,0.0,9,258.83333333333337,0.16643,0.019886,0.056998,0.243314,38.970812,4.656393,13.346524,56.973729,1196655,71531,12579,0.05977579168599137,0.17585382561406943,0.010511801647091267,0.016215339711366954,0.016976904515684246,0.01878662530162013,0.09513960703205791,94
CO,CKA,57390100,C¨²cuta,37,3.833333333333333,91598.6666666666667,0.0,0.0,0.0,0.0,0.0,null,null,0.050492,0.007688,0.212994,0.271174,1206.521739,183.695652,5089.565217,6479.782609,16388,551,23,0.033622162557969244,0.041742286751361164,0.001403465950695631,0.0,0.0,0.0,0.08695652173913043,0
PE,Normal,51411400,Trujillo,37,null,null,0.0,0.0,0.0,0.0,0.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
MX,CKA,52160400,Morelia,36,926.4285714285712,208953.8471428571426,0.0,0.0,0.0,0.0,0.0,0,10.285714285714286,0.18798,0.029911,0.037642,0.255533,42.398546,6.746376,8.490059,57.634981,434136,30456,6693,0.07015313173752004,0.21975965327029157,0.015416827906462491,0.005453719133464627,0.017270624518118737,0.020046260601387818,0.1930609097918273,44
MX,CKA,52250100,Culiacan,35,2188.571428571429,626921.922857142857,0.0,0.0,0.0,0.0,0.0,0,193.28571428571428,0.145389,0.051282,0.041878,0.238549,41.647092,14.689724,11.996192,68.333008,1265299,83997,16353,0.0663850994903181,0.19468552448301726,0.01292421791212986,0.011381402038646739,0.012663185378590078,0.012402088772845953,0.1684945815380598,121
CO,Normal,57070100,Cartagena,36,262.57142857142856,9628992.857142857143,0.0,0.0,0.0,0.0,0.0,1,78.14285714285712,0.163136,0.045846,0.234334,0.443316,5982.505985,1681.275843,8593.456474,16257.238303,554724,31654,2470,0.05706261131661872,0.07803121248499399,0.004452664748595698,0.03222748815165877,0.02720348204570185,0.019042437431991296,0.0855119825708061,15
MX,CKA,52300900,Veracruz,34,503.0,123559.45,0.0,0.0,0.0,0.0,0.0,0,14.0,0.194732,0.037671,0.026846,0.259192,47.83501,9.253777,6.594592,63.669185,41330,2577,516,0.06235180256472296,0.20023282887077998,0.012484877812726832,0.011741682974559686,0.015904572564612324,0.013916500994035786,0.09542743538767395,5
MX,CKA,52071100,Tuxtla Gutierrez,34,314.0,95034.06,0.0,0.0,0.0,0.0,0.0,0,59.0,0.107743,0.044739,0.046742,0.199224,32.609108,13.540573,14.146688,60.296369,41420,2328,318,0.05620473201352004,0.13659793814432988,0.007677450507001448,0.0031545741324921135,0.0031847133757961785,0.006369426751592357,0.12101910828025478,1
MX,Normal,52110400,Irapuato,34,709.0,189543.95,0.0,0.0,0.0,0.0,0.0,0,42.0,0.115161,0.019872,0.025266,0.160298,30.787094,5.312496,6.754542,42.854133,89085,4868,761,0.05464444070269967,0.15632703368940015,0.00854240332266936,0.0228494623655914,0.014104372355430184,0.015514809590973202,0.17066290550070523,1
CR,CKA,506030100,Liberia,37,null,null,0.0,0.0,0.0,0.0,0.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
MX,Normal,52090100,Mexico City,35,19476.719047619048,4928886.2861904761893,19476.719047619048,0.0,0.0,0.0,0.0,87,3274.2904761904765,0.154403,0.036588,0.056176,0.247167,39.076057,9.259516,14.216995,62.552568,17486238,1031104,147962,0.05896659990559433,0.1434986189559928,0.008461625650983361,0.019579486038491488,0.02270376537730797,0.024163555138239888,0.14141569801573323,1069
MX,Normal,52140500,Guadalajara,37,12019.800000000001,2728940.0998333333362,0.0,12019.800000000001,0.0,0.0,0.0,53,1834.9666666666667,0.188619,0.034284,0.043,0.265903,42.824387,7.783944,9.762861,60.371192,6102731,392168,75261,0.06426106607025608,0.191910099753167,0.0123323475997877,0.014747673369338308,0.01356317694537285,0.016475515553274995,0.08194469496205237,581
CO,Normal,57240100,Bucaramanga,34,904.0,36436152,0.0,0.0,0.0,0.0,0.0,0,78.0,0.243262,0.052466,0.143648,0.439376,9804.803097,2114.649336,5789.788717,17709.24115,99145,8243,1015,0.08314085430430178,0.12313478102632537,0.01023753088910182,0.014799154334038054,0.02101769911504425,0.011061946902654867,0.17809734513274336,6
MX,CKA,52120200,Acapulco,35,41.285714285714285,12896.8042857142858,0.0,0.0,0.0,0.0,0.0,0,4.428571428571429,0.048304,0.016297,0.038788,0.10339,15.089308,5.090934,12.116609,32.296851,52924,3055,314,0.05772428387876956,0.10278232405891981,0.005933036051696773,0.010067114093959731,0.01384083044982699,0.02422145328719723,0.28027681660899656,1
MX,CKA,52180200,Tepic,34,798.0,230605.54,0.0,0.0,0.0,0.0,0.0,0,38.0,0.16757,0.028313,0.033142,0.229025,48.424198,8.181905,9.577293,66.183396,54838,3809,826,0.06945913417703052,0.2168548175374114,0.01506254786826653,0.0073439412484700125,0.007518796992481203,0.006265664160401002,0.16541353383458646,4
CO,CKA,57010100,Medell¨ªn,34,6064.0,331868795,0.0,0.0,0.0,0.0,6064.0,1,864.0,0.262744,0.023754,0.082441,0.368939,14379.375165,1300.019624,4511.799637,20191.194426,620564,44435,6433,0.07160421809837503,0.14477326431866772,0.010366376393087578,0.007773279352226721,0.017974934036939314,0.018139841688654353,0.17546174142480211,34
MX,Normal,52020100,Mexicali,34,5126.0,1545317.7,0.0,0.0,0.0,0.0,0.0,0,813.0,0.137667,0.031552,0.036521,0.205741,41.502089,9.511914,11.009973,62.023976,424017,31674,5328,0.07469983514811906,0.16821367683273347,0.012565533929064164,0.011827546737886304,0.01404603979711276,0.015411626999609832,0.08778774873195475,27
MX,CKA,52170200,Cuernavaca,34,1163.0,357074.58,0.0,0.0,0.0,0.0,0.0,0,9.0,0.257889,0.035795,0.020031,0.313715,79.179501,10.99012,6.150017,96.319639,95225,6389,1225,0.06709372538724075,0.19173579589920176,0.012864268836965082,0.016666666666666666,0.014617368873602751,0.012037833190025795,0.18056749785038692,4
MX,Normal,52190500,Monterrey,36,9286.607142857143,2502796.8159523809527,0.0,0.0,9286.607142857143,0.0,0.0,28,1016.607142857143,0.170843,0.022133,0.051891,0.244867,46.04336,5.965031,13.985023,65.993414,6531757,432818,70129,0.06626364085497975,0.16202884353238545,0.010736621095977698,0.018473157787303532,0.011614491192985155,0.013645104222752096,0.1461427074989217,550
MX,Normal,52030300,Los Cabos,37,551.4999999999999,175625.591666666667,0.0,0.0,0.0,0.0,0.0,4,38.0,0.121458,0.012476,0.056186,0.19012,38.678459,3.973034,17.892469,60.543962,343380,20654,3623,0.060149105946764515,0.1754139633969207,0.010550993068903256,0.015997754701094585,0.015110305228165609,0.01390148080991236,0.1263221517074645,22
CO,CKA,57220100,Ibagu¨¦,37,0.0,null,0.0,0.0,0.0,0.0,0.0,null,null,null,null,null,null,null,null,null,null,0,0,0,null,null,null,null,null,null,null,0
MX,CKA,52050500,Saltillo,37,645.6666666666669,190191.9916666666667,0.0,0.0,0.0,0.0,0.0,0,53.49999999999999,0.126971,0.027313,0.032372,0.186656,37.40144,8.045485,9.535694,54.98262,377302,22217,4151,0.05888386491457771,0.18683890714317863,0.01100179696900626,0.013293943870014771,0.022715539494062985,0.02245740836344863,0.1437790397521941,28
MX,CKA,52220200,San Juan del R¨ªo,35,99.14285714285715,31498.297142857143,0.0,0.0,0.0,0.0,0.0,0,53.57142857142857,0.104547,0.181712,0.038165,0.324424,33.215144,57.731182,12.125317,103.071643,49996,4107,793,0.08214657172573805,0.19308497686876067,0.01586126890151212,0.014965986394557823,0.011527377521613832,0.01440922190201729,0.2377521613832853,8
MX,Normal,52071100,Tuxtla Gutierrez,36,1982.709523809524,462042.1856666666668,0.0,0.0,0.0,0.0,0.0,9,420.2809523809524,0.16166,0.031274,0.053013,0.245948,37.662848,7.286109,12.350782,57.299739,1617184,98533,14527,0.06092875022260918,0.14743283975926846,0.008982898668302432,0.013157894736842105,0.01486184257990044,0.016449029651540294,0.14827386970966344,99
MX,Normal,52140900,Puerto Vallarta,36,695.0,191161.6214285714284,0.0,0.0,0.0,0.0,0.0,2,75.14285714285715,0.168233,0.030591,0.028379,0.227202,46.272832,8.414043,7.805778,62.492654,405710,28992,5431,0.07145990978777945,0.18732753863134657,0.013386409011362796,0.017055144968732235,0.01788283658787256,0.01829393627954779,0.14026776519052522,41
MX,Normal,52280500,Matamoros,35,1347.0,313737.6371428571432,0.0,0.0,0.0,0.0,0.0,2,211.42857142857144,0.112676,0.021057,0.032354,0.166087,26.244091,4.904618,7.535673,38.684381,978076,63052,10088,0.06446533807188808,0.15999492482395483,0.010314126918562566,0.011579818031430935,0.014635698377346485,0.013363028953229399,0.13423174872665536,80
MX,CKA,52160900,Zamora,35,null,null,0.0,0.0,0.0,0.0,0.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
MX,Normal,52220400,Queretaro,36,2048.9999999999995,488035.8500000000011,0.0,0.0,0.0,0.0,0.0,13,286.1428571428571,0.163487,0.022572,0.044359,0.230418,38.941164,5.376479,10.56588,54.883523,1403447,88192,15218,0.06283956572638653,0.17255533381712626,0.010843302240839875,0.014424040066777962,0.01554982218813193,0.017014155219301302,0.09449752423460492,124
MX,Normal,52210600,Tehuacan,34,384.0,91811.16,0.0,0.0,0.0,0.0,0.0,0,21.0,0.169677,0.01869,0.034099,0.222466,40.568438,4.46862,8.152708,53.189766,44958,2500,405,0.05560745584768006,0.162,0.009008407847324169,0.005154639175257732,0.020833333333333332,0.020833333333333332,0.12760416666666666,0
MX,Normal,52280200,Reynosa,34,0.0,null,0.0,0.0,0.0,0.0,0.0,null,null,null,null,null,null,null,null,null,null,0,0,0,null,null,null,null,null,null,null,0
MX,CKA,52250300,Mazatlan,36,518.8285714285714,130404.6391428571424,0.0,0.0,0.0,0.0,0.0,1,24.82857142857143,0.069647,0.021221,0.026824,0.117692,17.502875,5.332872,6.741071,29.576819,293220,19709,3814,0.06721574244594503,0.19351565274747579,0.013007298274333265,0.00992489270386266,0.012668686312310658,0.015422748554117323,0.2638391627650785,21
MX,CKA,52030300,Los Cabos,37,129.33333333333331,42187.0550000000002,0.0,0.0,0.0,0.0,0.0,0,2.0,0.062723,0.025107,0.047275,0.135105,20.459601,8.189678,15.420451,44.069729,71275,4616,882,0.06476324096808138,0.1910745233968804,0.012374605401613469,0.009205983889528193,0.02190721649484536,0.02190721649484536,0.09407216494845361,7
MX,CKA,52320100,Zacatecas,35,160.2857142857143,38670.9728571428572,0.0,0.0,0.0,0.0,0.0,1,14.285714285714286,0.086965,0.028021,0.028142,0.143128,20.981515,6.760357,6.789581,34.531453,88957,6295,1262,0.07076452668143035,0.20047656870532168,0.014186629495149343,0.008950366151342554,0.01693404634581105,0.02406417112299465,0.1497326203208556,11
MX,Normal,52110800,San Miguel de Allende,36,0.0,null,0.0,0.0,0.0,0.0,0.0,null,null,null,null,null,null,null,null,null,null,15,0,0,0.0,null,0.0,null,null,null,null,0
CR,Normal,506050100,Limon,36,null,null,0.0,0.0,0.0,0.0,0.0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0
MX,Normal,52060200,Manzanillo,37,423.50000000000006,118285.4716666666667,0.0,0.0,0.0,0.0,0.0,1,50.833333333333336,0.105507,0.007418,0.045499,0.158424,29.468634,2.071936,12.708087,44.248658,318518,18402,2918,0.057773814980629036,0.1585697206825345,0.009161177704242775,0.02191304347826087,0.011806375442739079,0.011806375442739079,0.13976377952755906,22
MX,CKA,52260200,Hermosillo,34,1528.0,467450.02,0.0,0.0,0.0,0.0,0.0,0,16.0,0.181668,0.04288,0.016003,0.240552,55.576466,13.118122,4.895772,73.59036,118914,8174,1605,0.06873875237566644,0.19635429410325422,0.013497149200262374,0.015655577299412915,0.012434554973821989,0.01832460732984293,0.2650523560209424,11
MX,CKA,52260300,Navojoa,34,32.0,8685.22,0.0,0.0,0.0,0.0,0.0,null,null,0.107194,0.032354,0.015797,0.155344,29.09375,8.78125,4.2875,42.1625,4068,325,41,0.07989183874139626,0.12615384615384614,0.01007866273352999,0.03225806451612903,0.0,0.0,0.125,0
MX,Normal,52020100,Mexicali,36,4610.309523809524,1278501.752857142857,0.0,0.0,0.0,0.0,0.0,8,709.5952380952382,0.145401,0.024883,0.041495,0.211778,40.321565,6.900322,11.50704,58.728927,2579733,186268,33615,0.07220437153767463,0.18046578048832865,0.013030418264215715,0.0137350197723911,0.012239712444224095,0.015276400594942985,0.08429664982799764,233
MX,Normal,52030200,La Paz,34,1376.0,408682.63,0.0,0.0,0.0,0.0,0.0,1,266.0,0.100496,0.025536,0.035882,0.161915,29.848219,7.584469,10.657376,48.090065,137727,9305,1425,0.067561189890145,0.15314347125201505,0.01034655514169335,0.014285714285714285,0.021075581395348836,0.01744186046511628,0.15625,4
MX,Normal,52230300,Chetumal,34,198.0,45624.24,0.0,0.0,0.0,0.0,0.0,0,10.0,0.087356,0.008109,0.054356,0.149821,20.12899,1.868586,12.524899,34.522475,36837,1674,221,0.04544344001954557,0.13201911589008364,0.005999402774384451,0.028708133971291867,0.010101010101010102,0.005050505050505051,0.20707070707070707,0
